希望小区成立新的业委会	权力运作及监督
物业动用公共维修基金问题#微博#	申请与使用
希望安装无障碍设施	安全秩序没保障
投诉物业人员	保安不当行为
伪造业主签名挪用维修基金	申请与使用
安装摄像头不合理问题	监控实施损坏
物业涨价	物业费
物业私自设立停车场对外经营的问题”12319热线来电“	态度与规范
夏各庄新城西区太阳能无法使用的问题	质量和水平
物业没有分配车位	秩序混乱
市民反映投诉物业服务态度差的问题	入户维修态度及质量差
物业私占公共场合	态度与规范
百环家园小区内建立电动车存车处并带有充电桩的停车位	安全没保障
停车费收费不合理的问题	物业费
车子占用道路	秩序混乱
希望增设监控设施	监控实施损坏
希望督促物业尽快公示工程进展照片#微博私信#	工作效率低
小区管理混乱问题	安全秩序没保障
投诉保安态度恶劣	保安不当行为
物业在幼儿园门口划停车位不合理	安全没保障
物业不作为	秩序混乱
选举业委会拉票不合理	权力运作及监督
马坊居委会工作人员偷拍自己	态度与规范
协调物业出具物业费涨价业主确认签字书问题	物业费
希望协调小区成立业委会	组织、推选
楼梯门口进水找不到物业管理人员	入户维修态度及质量差
门禁维修问题	入户维修态度及质量差
我爱我家青年汇店中介服务态度恶劣问题	态度与规范
楼道卫生差	垃圾清运费
电梯维保价高	缴纳与监管
小区内推选、成立业委会问题	组织、推选
物业不让自己装修问题	管理简单粗暴
交了停车费后没有地方停车	安全没保障
开发商将已经卖给自己的地库再重新卖给别人不合理	安全没保障
业主委员会不尽责	权力运作及监督
楼道灯不亮未及时处理	日常服务不到位
物业乱收费问题	垃圾清运费
门口安装装饰木条影响出行的问题	态度与规范
大厦内周末不开空调问题	管理简单粗暴
投诉物业乱作为 	质量和水平
地下停车场与商业街通道门位置不合理/保密	安全没保障
反映物业不作为“12369热线来电”	质量和水平
希望尽快把座椅拆除	质量和水平
投诉小区物业/保密	日常服务不到位
物业费收取不合理	物业费
希望超市重新开门	日常服务不到位
收取物业费不合理的问题	物业费
白广路43号楼东门被锁不合理的问题	安全秩序没保障
物业服务管理不到位	质量和水平
未公示结果引进停车公司收停车费不合理	安全没保障
投诉物业保安宋雪峰态度差	态度与规范
物业对停车管理不严	安全秩序没保障
希望相关部门协调安装监控	监控实施损坏
小区内经营饭店不合理	安全没保障
物业不让快递进小区不合理	质量和水平
停车秩序差	秩序混乱
开发商的前期物业霸占小区值班室不走	质量和水平
处理居住噪音扰民的问题/保密	安全秩序没保障
业主委员会强制让市民交钱问题	威胁恐吓业主
保安把门关闭	保安不当行为
物业态度恶劣	态度与规范
老年代步车占车位，影响他人停车	管理简单粗暴
私拉电线的问题	安全秩序没保障
居委会监控管理使用不到位	监控实施损坏
物业收费不合理	物业费
物业不作为	质量和水平
供暖公司不让停暖	自供暖社区供暖费
更换门禁不合理	态度与规范
私拉电线给电动车充电问题	日常服务不到位
物业不给自己姐姐办固定停车位不合理	质量和水平
小区物业工作人员态度恶劣，希望尽快处理	态度与规范
小区居委会不作为	权力运作及监督
开发商不给退公维费	申请与使用
小区保安恶意收费问题	保安不当行为
小区保安态度不好要开除	保安不当行为
物业收取管理费不合理的问题	管理费
希望清除物业帮助推选更规范的物业对纳帕溪谷小区进行管理/保密	组织、推选
工体北里故宫宿舍内私占车位【北京市委书记蔡奇】#人民网地方领导留言板#	秩序混乱
施工被物业断电	管理简单粗暴
希望尽快成立居委会	安全秩序没保障
外来车辆停车秩序混乱无人治理	秩序混乱
小区物业不管停车位被占问题	质量和水平
落实停车位	秩序混乱
街道不允许拆除遮阳棚不合理的问题	申请与使用
物业修缮的工作不合理	质量和水平
泰华滨河苑小区物业不给送电	入户维修态度及质量差
物业不作为	安全秩序没保障
投诉物业威胁恐吓业主/保密	威胁恐吓业主
推选北京市榜样存在不合理问题	组织、推选
希望解决占车位问题	场地紧张
北苑街道金源泉小区物业违法使用自来水进行绿化灌溉	权力运作及监督
物业不作为	日常服务不到位
小区地下车库无人管理的问题	秩序混乱
大兴区清源街道首邑溪谷小区12号楼2单元电梯坏了一个月，物业不处理	入户维修态度及质量差
物业工作方法不合理的问题	管理简单粗暴
物业中控设施不起作用问题	监控实施损坏
不让成立业委会不合理	组织、推选
小区楼道垃圾无人清理	日常服务不到位
小区内多处监控故障问题	监控实施损坏
对大型犬看管不利存在安全隐患	安全秩序没保障
自动门损坏需要维修	质量和水平
小区物业	态度与规范
希望在墙上开二个门方便大家出行	管理简单粗暴
业委会未经业主同意更换物业问题	权力运作及监督
核实收取垃圾清运费是否合理	垃圾清运费
罢免欠物业费的业委会成员问题	受破坏及法律权益保障
小区不让快递车进小区不合理问题	日常服务不到位
开发商收取商业用房的公共维修基金	缴纳与监管
物业乱收费问题	物业费
小区大门门禁未启用，导致外来人员随意进出，希望尽快启用	申请与使用
村委会没有资质收取停车费，希望查处	管理费
协调相关部门解决开发商不退费	缴纳与监管
居委会变向阻止成立业主委员会	组织、推选
八角北路社区36号楼3单元6层楼顶安装基站不合理#微博#	质量和水平
在物业买不上电字的问题	质量和水平
投诉三元家业不履行职责	管理简单粗暴
首邑溪谷小区绿地被破坏建停车场#微博#	态度与规范
无法安装充电桩问题	日常服务不到位
物业工作人员不在无法开供暖补贴的条的问题	物业费
希望更换小区物业	质量和水平
供电商赔偿	受破坏及法律权益保障
小区绿地建停车场不合理	质量和水平
督促开发商尽快签字盖章	组织、推选
物业私自动用维修基金	管理费
居委会大厅安装摄像头不合理的问题	监控实施损坏
门禁损坏没人处理的问题	监控实施损坏
物业收费不合理	垃圾清运费
小区停车收费标准不一致，居民对此意见大“12315热线来电”	收费不合理
物业收费不合理	管理费
保安服务态度极其野蛮	保安不当行为
希望物业尽快维修维修自家门铃	入户维修态度及质量差
物业退押金	自供暖社区供暖费
停车收费无资质	安全没保障
电动自行车和电动三轮车不按规定停放	秩序混乱
小区管理差“65603424热线来电”	安全秩序没保障
碧桐园小区成立业委会受阻	组织、推选
莱圳家园小区业主管理的公共收益资金一直被物业非法侵占#APP#	组织、推选
要求居委会退还停车费的问题	收费不合理
物业上班时间不合理，导致业主无法正常买电，希望调节物业工作时间	工作效率低
诉求不明#微博#	保安不当行为
公共地下车库没有信号存在安全隐患	安全没保障
房屋被泡物业不负责问题	日常服务不到位
小区卫生保洁不到位，门禁损坏无人维修，希望物业规范管理	态度与规范
不让晒被子不合理	权力运作及监督
收取临时停车费是否合理	管理费
什么部门能给自己开证明安装充电桩问题	管理简单粗暴
解决退还维修资金问题	缴纳与监管
投诉物业管理简单粗暴问题	管理简单粗暴
物业不公示物业费使用状况	物业费
市场调节价没有公开公示的问题	管理费
苇子坑甲1号院楼道环境脏乱差#微博#	质量和水平
收废品人员管理	态度与规范
物业私自将公共服务会所改变成办公用地，业主对此意见大	管理简单粗暴
物业管理问题	权力运作及监督
物业设立拦车杆不合理	收费不合理
投诉物业没有监控	监控实施损坏
楼道内充电动车存在安全隐患	安全没保障
定陵机场经理耍弄自己	态度与规范
清理车辆不合理	质量和水平
希望物业可以把2019以前物业支出明细公布出来	物业费
收取停车费不合理	收费不合理
盖房不合理的问题	态度与规范
物业费涨价不合理问题重	物业费
咨询垃圾处理费收费标准	垃圾清运费
停车场工作人员违规指挥车辆造成安全隐患	秩序混乱
